invoice_id,resident_id,invoice_number,invoice_date,due_date,description,amount,status,payment_id,year,month,created_at,updated_at
559,B024,INV-2025-000559,2025-05-01,2025-05-31,Guard Fee - May 2025,30.0,PAID,,2025,5,2025-08-16 03:45:36,2025-08-16 03:45:36
560,B024,INV-2025-000560,2025-06-01,2025-06-30,Guard Fee - June 2025,30.0,PAID,,2025,6,2025-08-16 03:45:36,2025-08-16 03:45:36
561,B024,INV-2025-000561,2025-07-01,2025-07-31,Guard Fee - July 2025,30.0,PAID,,2025,7,2025-08-16 03:45:36,2025-08-16 03:45:36
562,B024,INV-2025-000562,2025-08-01,2025-08-31,Guard Fee - August 2025,30.0,PENDING,,2025,8,2025-08-16 03:45:36,2025-08-16 03:45:36
563,B025,INV-2023-000563,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
564,B025,INV-2023-000564,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
565,B025,INV-2025-000565,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
566,B025,INV-2025-000566,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
567,B025,INV-2025-000567,2025-05-01,2025-05-31,Guard Fee - May 2025,30.0,PAID,,2025,5,2025-08-16 03:45:36,2025-08-16 03:45:36
568,B025,INV-2025-000568,2025-06-01,2025-06-30,Guard Fee - June 2025,30.0,PAID,,2025,6,2025-08-16 03:45:36,2025-08-16 03:45:36
569,B025,INV-2025-000569,2025-07-01,2025-07-31,Guard Fee - July 2025,30.0,PAID,,2025,7,2025-08-16 03:45:36,2025-08-16 03:45:36
570,B025,INV-2025-000570,2025-08-01,2025-08-31,Guard Fee - August 2025,55.0,PENDING,,2025,8,2025-08-16 03:45:36,2025-08-16 03:45:36
571,B026,INV-2024-000571,2024-01-01,2024-01-31,Membership Fee,10.0,PAID,,2024,1,2025-08-16 03:45:36,2025-08-16 03:45:36
572,B026,INV-2023-000572,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
573,B026,INV-2024-000573,2024-01-01,2024-01-31,Annual Fee 2024,50.0,PAID,,2024,1,2025-08-16 03:45:36,2025-08-16 03:45:36
574,B026,INV-2025-000574,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
575,B026,INV-2025-000575,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
576,B026,INV-2025-000576,2025-05-01,2025-05-31,Guard Fee - May 2025,30.0,PAID,,2025,5,2025-08-16 03:45:36,2025-08-16 03:45:36
577,B026,INV-2025-000577,2025-06-01,2025-06-30,Guard Fee - June 2025,30.0,PAID,,2025,6,2025-08-16 03:45:36,2025-08-16 03:45:36
578,B026,INV-2025-000578,2025-07-01,2025-07-31,Guard Fee - July 2025,30.0,PAID,,2025,7,2025-08-16 03:45:36,2025-08-16 03:45:36
579,B026,INV-2025-000579,2025-08-01,2025-08-31,Guard Fee - August 2025,55.0,PENDING,,2025,8,2025-08-16 03:45:36,2025-08-16 03:45:36
580,B027,INV-2023-000580,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
581,B027,INV-2023-000581,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
582,B027,INV-2025-000582,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
583,B027,INV-2025-000583,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
584,B027,INV-2025-000584,2025-05-01,2025-05-31,Guard Fee - May 2025,30.0,PAID,,2025,5,2025-08-16 03:45:36,2025-08-16 03:45:36
585,B027,INV-2025-000585,2025-06-01,2025-06-30,Guard Fee - June 2025,30.0,PAID,,2025,6,2025-08-16 03:45:36,2025-08-16 03:45:36
586,B027,INV-2025-000586,2025-07-01,2025-07-31,Guard Fee - July 2025,30.0,PAID,,2025,7,2025-08-16 03:45:36,2025-08-16 03:45:36
587,B027,INV-2025-000587,2025-08-01,2025-08-31,Guard Fee - August 2025,55.0,PENDING,,2025,8,2025-08-16 03:45:36,2025-08-16 03:45:36
588,B027,INV-2025-000588,2025-01-01,2025-01-31,Excess Payment Brought Forward,55.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
589,B028,INV-2023-000589,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
590,B028,INV-2023-000590,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
591,B028,INV-2024-000591,2024-01-01,2024-01-31,Annual Fee 2024,50.0,PAID,,2024,1,2025-08-16 03:45:36,2025-08-16 03:45:36
592,B028,INV-2025-000592,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
593,B028,INV-2025-000593,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
594,B028,INV-2025-000594,2025-05-01,2025-05-31,Guard Fee - May 2025,30.0,PAID,,2025,5,2025-08-16 03:45:36,2025-08-16 03:45:36
595,B028,INV-2025-000595,2025-06-01,2025-06-30,Guard Fee - June 2025,30.0,PAID,,2025,6,2025-08-16 03:45:36,2025-08-16 03:45:36
596,B029,INV-2023-000596,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
597,B029,INV-2023-000597,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
598,B029,INV-2025-000598,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
599,B029,INV-2025-000599,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
600,B029,INV-2025-000600,2025-05-01,2025-05-31,Guard Fee - May 2025,30.0,PAID,,2025,5,2025-08-16 03:45:36,2025-08-16 03:45:36
601,B029,INV-2025-000601,2025-06-01,2025-06-30,Guard Fee - June 2025,30.0,PAID,,2025,6,2025-08-16 03:45:36,2025-08-16 03:45:36
602,B029,INV-2025-000602,2025-08-01,2025-08-31,Guard Fee - August 2025,55.0,PENDING,,2025,8,2025-08-16 03:45:36,2025-08-16 03:45:36
603,B030,INV-2024-000603,2024-01-01,2024-01-31,Membership Fee,10.0,PAID,,2024,1,2025-08-16 03:45:36,2025-08-16 03:45:36
604,B030,INV-2023-000604,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
605,B030,INV-2025-000605,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
606,B031,INV-2023-000606,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
607,B031,INV-2023-000607,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
608,B031,INV-2025-000608,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
609,B031,INV-2025-000609,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
610,B031,INV-2025-000610,2025-05-01,2025-05-31,Guard Fee - May 2025,30.0,PAID,,2025,5,2025-08-16 03:45:36,2025-08-16 03:45:36
611,B031,INV-2025-000611,2025-06-01,2025-06-30,Guard Fee - June 2025,30.0,PAID,,2025,6,2025-08-16 03:45:36,2025-08-16 03:45:36
612,B031,INV-2025-000612,2025-07-01,2025-07-31,Guard Fee - July 2025,30.0,PAID,,2025,7,2025-08-16 03:45:36,2025-08-16 03:45:36
613,B031,INV-2025-000613,2025-08-01,2025-08-31,Guard Fee - August 2025,55.0,PENDING,,2025,8,2025-08-16 03:45:36,2025-08-16 03:45:36
614,B032,INV-2023-000614,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
615,B032,INV-2023-000615,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
616,B032,INV-2024-000616,2024-01-01,2024-01-31,Annual Fee 2024,50.0,PAID,,2024,1,2025-08-16 03:45:36,2025-08-16 03:45:36
617,B032,INV-2025-000617,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
618,B032,INV-2025-000618,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
619,B032,INV-2025-000619,2025-05-01,2025-05-31,Guard Fee - May 2025,30.0,PAID,,2025,5,2025-08-16 03:45:36,2025-08-16 03:45:36
620,B032,INV-2025-000620,2025-06-01,2025-06-30,Guard Fee - June 2025,30.0,PAID,,2025,6,2025-08-16 03:45:36,2025-08-16 03:45:36
621,B032,INV-2025-000621,2025-07-01,2025-07-31,Guard Fee - July 2025,30.0,PAID,,2025,7,2025-08-16 03:45:36,2025-08-16 03:45:36
622,B032,INV-2025-000622,2025-08-01,2025-08-31,Guard Fee - August 2025,55.0,PENDING,,2025,8,2025-08-16 03:45:36,2025-08-16 03:45:36
623,B033,INV-2025-000623,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
624,B033,INV-2025-000624,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
625,B033,INV-2025-000625,2025-05-01,2025-05-31,Guard Fee - May 2025,30.0,PAID,,2025,5,2025-08-16 03:45:36,2025-08-16 03:45:36
626,B033,INV-2025-000626,2025-06-01,2025-06-30,Guard Fee - June 2025,30.0,PAID,,2025,6,2025-08-16 03:45:36,2025-08-16 03:45:36
627,B033,INV-2025-000627,2025-07-01,2025-07-31,Guard Fee - July 2025,30.0,PAID,,2025,7,2025-08-16 03:45:36,2025-08-16 03:45:36
628,B033,INV-2025-000628,2025-08-01,2025-08-31,Guard Fee - August 2025,55.0,PENDING,,2025,8,2025-08-16 03:45:36,2025-08-16 03:45:36
629,B034,INV-2023-000629,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
630,B034,INV-2023-000630,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
631,B034,INV-2024-000631,2024-01-01,2024-01-31,Annual Fee 2024,50.0,PAID,,2024,1,2025-08-16 03:45:36,2025-08-16 03:45:36
632,B034,INV-2025-000632,2025-01-01,2025-01-31,Annual Fee 2025,100.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
633,B034,INV-2025-000633,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
634,B034,INV-2025-000634,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
635,B034,INV-2025-000635,2025-05-01,2025-05-31,Guard Fee - May 2025,30.0,PAID,,2025,5,2025-08-16 03:45:36,2025-08-16 03:45:36
636,B034,INV-2025-000636,2025-06-01,2025-06-30,Guard Fee - June 2025,30.0,PAID,,2025,6,2025-08-16 03:45:36,2025-08-16 03:45:36
637,B034,INV-2025-000637,2025-07-01,2025-07-31,Guard Fee - July 2025,20.0,PAID,,2025,7,2025-08-16 03:45:36,2025-08-16 03:45:36
638,B034,INV-2025-000638,2025-08-01,2025-08-31,Guard Fee - August 2025,55.0,PENDING,,2025,8,2025-08-16 03:45:36,2025-08-16 03:45:36
639,B035,INV-2023-000639,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
640,B035,INV-2023-000640,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
641,B035,INV-2025-000641,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
642,B035,INV-2025-000642,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
643,B035,INV-2025-000643,2025-05-01,2025-05-31,Guard Fee - May 2025,30.0,PAID,,2025,5,2025-08-16 03:45:36,2025-08-16 03:45:36
644,B035,INV-2025-000644,2025-06-01,2025-06-30,Guard Fee - June 2025,30.0,PAID,,2025,6,2025-08-16 03:45:36,2025-08-16 03:45:36
645,B035,INV-2025-000645,2025-07-01,2025-07-31,Guard Fee - July 2025,30.0,PAID,,2025,7,2025-08-16 03:45:36,2025-08-16 03:45:36
646,B035,INV-2025-000646,2025-08-01,2025-08-31,Guard Fee - August 2025,55.0,PENDING,,2025,8,2025-08-16 03:45:36,2025-08-16 03:45:36
647,B036,INV-2023-000647,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
648,B036,INV-2023-000648,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
649,B036,INV-2025-000649,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
650,B036,INV-2025-000650,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
651,B036,INV-2025-000651,2025-05-01,2025-05-31,Guard Fee - May 2025,30.0,PAID,,2025,5,2025-08-16 03:45:36,2025-08-16 03:45:36
652,B036,INV-2025-000652,2025-06-01,2025-06-30,Guard Fee - June 2025,30.0,PAID,,2025,6,2025-08-16 03:45:36,2025-08-16 03:45:36
653,B036,INV-2025-000653,2025-07-01,2025-07-31,Guard Fee - July 2025,30.0,PAID,,2025,7,2025-08-16 03:45:36,2025-08-16 03:45:36
654,B036,INV-2025-000654,2025-08-01,2025-08-31,Guard Fee - August 2025,55.0,PENDING,,2025,8,2025-08-16 03:45:36,2025-08-16 03:45:36
655,B036,INV-2025-000655,2025-01-01,2025-01-31,Excess Payment Brought Forward,55.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
656,B037,INV-2023-000656,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
657,B037,INV-2023-000657,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
658,B037,INV-2025-000658,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
659,B037,INV-2025-000659,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
660,B037,INV-2025-000660,2025-05-01,2025-05-31,Guard Fee - May 2025,30.0,PAID,,2025,5,2025-08-16 03:45:36,2025-08-16 03:45:36
661,B037,INV-2025-000661,2025-06-01,2025-06-30,Guard Fee - June 2025,30.0,PAID,,2025,6,2025-08-16 03:45:36,2025-08-16 03:45:36
662,B037,INV-2025-000662,2025-08-01,2025-08-31,Guard Fee - August 2025,55.0,PENDING,,2025,8,2025-08-16 03:45:36,2025-08-16 03:45:36
663,B038,INV-2023-000663,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
664,B038,INV-2023-000664,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
665,B038,INV-2024-000665,2024-01-01,2024-01-31,Annual Fee 2024,50.0,PAID,,2024,1,2025-08-16 03:45:36,2025-08-16 03:45:36
666,B038,INV-2025-000666,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
667,B038,INV-2025-000667,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
668,B038,INV-2025-000668,2025-05-01,2025-05-31,Guard Fee - May 2025,30.0,PAID,,2025,5,2025-08-16 03:45:36,2025-08-16 03:45:36
669,B038,INV-2025-000669,2025-06-01,2025-06-30,Guard Fee - June 2025,30.0,PAID,,2025,6,2025-08-16 03:45:36,2025-08-16 03:45:36
670,B038,INV-2025-000670,2025-07-01,2025-07-31,Guard Fee - July 2025,30.0,PAID,,2025,7,2025-08-16 03:45:36,2025-08-16 03:45:36
671,B038,INV-2025-000671,2025-08-01,2025-08-31,Guard Fee - August 2025,55.0,PENDING,,2025,8,2025-08-16 03:45:36,2025-08-16 03:45:36
672,B039,INV-2023-000672,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
673,B039,INV-2023-000673,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
674,B039,INV-2024-000674,2024-01-01,2024-01-31,Annual Fee 2024,50.0,PAID,,2024,1,2025-08-16 03:45:36,2025-08-16 03:45:36
675,B039,INV-2025-000675,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
676,B039,INV-2025-000676,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
677,B039,INV-2025-000677,2025-05-01,2025-05-31,Guard Fee - May 2025,30.0,PAID,,2025,5,2025-08-16 03:45:36,2025-08-16 03:45:36
678,B039,INV-2025-000678,2025-06-01,2025-06-30,Guard Fee - June 2025,30.0,PAID,,2025,6,2025-08-16 03:45:36,2025-08-16 03:45:36
679,B039,INV-2025-000679,2025-07-01,2025-07-31,Guard Fee - July 2025,30.0,PAID,,2025,7,2025-08-16 03:45:36,2025-08-16 03:45:36
680,B040,INV-2023-000680,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
681,B040,INV-2023-000681,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
682,B040,INV-2025-000682,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
683,B040,INV-2025-000683,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
684,B040,INV-2025-000684,2025-05-01,2025-05-31,Guard Fee - May 2025,30.0,PAID,,2025,5,2025-08-16 03:45:36,2025-08-16 03:45:36
685,B040,INV-2025-000685,2025-06-01,2025-06-30,Guard Fee - June 2025,30.0,PAID,,2025,6,2025-08-16 03:45:36,2025-08-16 03:45:36
686,B040,INV-2025-000686,2025-07-01,2025-07-31,Guard Fee - July 2025,30.0,PAID,,2025,7,2025-08-16 03:45:36,2025-08-16 03:45:36
687,B041,INV-2023-000687,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
688,B041,INV-2023-000688,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
689,B041,INV-2025-000689,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
690,B041,INV-2025-000690,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
691,B041,INV-2025-000691,2025-05-01,2025-05-31,Guard Fee - May 2025,30.0,PAID,,2025,5,2025-08-16 03:45:36,2025-08-16 03:45:36
692,B041,INV-2025-000692,2025-06-01,2025-06-30,Guard Fee - June 2025,30.0,PAID,,2025,6,2025-08-16 03:45:36,2025-08-16 03:45:36
693,B042,INV-2023-000693,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
694,B042,INV-2023-000694,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
695,B042,INV-2025-000695,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
696,B042,INV-2025-000696,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
697,B042,INV-2025-000697,2025-05-01,2025-05-31,Guard Fee - May 2025,30.0,PAID,,2025,5,2025-08-16 03:45:36,2025-08-16 03:45:36
698,B042,INV-2025-000698,2025-06-01,2025-06-30,Guard Fee - June 2025,30.0,PAID,,2025,6,2025-08-16 03:45:36,2025-08-16 03:45:36
699,B042,INV-2025-000699,2025-07-01,2025-07-31,Guard Fee - July 2025,30.0,PAID,,2025,7,2025-08-16 03:45:36,2025-08-16 03:45:36
700,B042,INV-2025-000700,2025-08-01,2025-08-31,Guard Fee - August 2025,55.0,PENDING,,2025,8,2025-08-16 03:45:36,2025-08-16 03:45:36
701,B043,INV-2023-000701,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
702,B043,INV-2023-000702,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
703,B043,INV-2025-000703,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
704,B043,INV-2025-000704,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
705,B043,INV-2025-000705,2025-05-01,2025-05-31,Guard Fee - May 2025,30.0,PAID,,2025,5,2025-08-16 03:45:36,2025-08-16 03:45:36
706,B043,INV-2025-000706,2025-06-01,2025-06-30,Guard Fee - June 2025,30.0,PAID,,2025,6,2025-08-16 03:45:36,2025-08-16 03:45:36
707,B043,INV-2025-000707,2025-07-01,2025-07-31,Guard Fee - July 2025,30.0,PAID,,2025,7,2025-08-16 03:45:36,2025-08-16 03:45:36
708,B043,INV-2025-000708,2025-08-01,2025-08-31,Guard Fee - August 2025,55.0,PENDING,,2025,8,2025-08-16 03:45:36,2025-08-16 03:45:36
709,B043,INV-2025-000709,2025-01-01,2025-01-31,Excess Payment Brought Forward,220.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
710,B044,INV-2023-000710,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
711,B044,INV-2023-000711,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
712,B044,INV-2024-000712,2024-01-01,2024-01-31,Annual Fee 2024,50.0,PAID,,2024,1,2025-08-16 03:45:36,2025-08-16 03:45:36
713,B044,INV-2025-000713,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
714,B044,INV-2025-000714,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
715,B044,INV-2025-000715,2025-05-01,2025-05-31,Guard Fee - May 2025,30.0,PAID,,2025,5,2025-08-16 03:45:36,2025-08-16 03:45:36
716,B044,INV-2025-000716,2025-06-01,2025-06-30,Guard Fee - June 2025,30.0,PAID,,2025,6,2025-08-16 03:45:36,2025-08-16 03:45:36
717,B044,INV-2025-000717,2025-07-01,2025-07-31,Guard Fee - July 2025,30.0,PAID,,2025,7,2025-08-16 03:45:36,2025-08-16 03:45:36
718,B044,INV-2025-000718,2025-08-01,2025-08-31,Guard Fee - August 2025,55.0,PENDING,,2025,8,2025-08-16 03:45:36,2025-08-16 03:45:36
719,B045,INV-2023-000719,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
720,B045,INV-2023-000720,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
721,B045,INV-2024-000721,2024-01-01,2024-01-31,Annual Fee 2024,50.0,PAID,,2024,1,2025-08-16 03:45:36,2025-08-16 03:45:36
722,B045,INV-2025-000722,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
723,B045,INV-2025-000723,2025-05-01,2025-05-31,Guard Fee - May 2025,30.0,PAID,,2025,5,2025-08-16 03:45:36,2025-08-16 03:45:36
724,B045,INV-2025-000724,2025-06-01,2025-06-30,Guard Fee - June 2025,30.0,PAID,,2025,6,2025-08-16 03:45:36,2025-08-16 03:45:36
725,B045,INV-2025-000725,2025-07-01,2025-07-31,Guard Fee - July 2025,30.0,PAID,,2025,7,2025-08-16 03:45:36,2025-08-16 03:45:36
726,B045,INV-2025-000726,2025-08-01,2025-08-31,Guard Fee - August 2025,55.0,PENDING,,2025,8,2025-08-16 03:45:36,2025-08-16 03:45:36
727,B046,INV-2023-000727,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
728,B046,INV-2023-000728,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
729,B046,INV-2025-000729,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
730,B046,INV-2025-000730,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
731,B046,INV-2025-000731,2025-05-01,2025-05-31,Guard Fee - May 2025,30.0,PAID,,2025,5,2025-08-16 03:45:36,2025-08-16 03:45:36
732,B046,INV-2025-000732,2025-06-01,2025-06-30,Guard Fee - June 2025,30.0,PAID,,2025,6,2025-08-16 03:45:36,2025-08-16 03:45:36
733,B046,INV-2025-000733,2025-07-01,2025-07-31,Guard Fee - July 2025,30.0,PAID,,2025,7,2025-08-16 03:45:36,2025-08-16 03:45:36
734,B046,INV-2025-000734,2025-08-01,2025-08-31,Guard Fee - August 2025,55.0,PENDING,,2025,8,2025-08-16 03:45:36,2025-08-16 03:45:36
